Index,Timestamp,Symbol,Action,LotID,Amount,Quantity,LimitPrice,TakeProfit,StopLoss,Ready
247,2023-05-30 09:11,LABU,TRADE,,"$100,000",,6.15,6.43,6.0,YES
248,2023-05-31 09:23,QQQ,TRADE,,"$100,000",,347.8,350.3,345.0,YES
249,2023-05-31 09:23,TQQQ,TRADE,,"$100,000",,34.7,35.4,34.0,YES
250,2023-05-31 09:23,SPY,TRADE,,"$100,000",,417.0,420.0,416.0,YES
251,2023-05-31 09:23,LABU,TRADE,,"$100,000",,6.0,6.3,5.9,YES
252,2023-06-01 09:15,QQQ,TRADE,,"$100,000",,346.0,348.3,343.7,YES
253,2023-06-01 09:15,TQQQ,TRADE,,"$100,000",,34.3,35.0,33.4,YES
254,2023-06-01 09:15,SPY,TRADE,,"$100,000",,417.0,418.2,415.2,YES
255,2023-06-01 09:15,SOXL,TRADE,,"$100,000",,21.0,21.7,20.0,YES
256,2023-06-01 09:15,LABU,TRADE,,"$100,000",,6.04,6.4,6.0,YES
257,2023-06-02 09:12,QQQ,TRADE,,"$100,000",,352.8,354.2,350.0,YES
258,2023-06-02 09:12,TQQQ,TRADE,,"$100,000",,36.2,36.7,35.8,YES
259,2023-06-02 09:12,SPY,TRADE,,"$100,000",,422.0,424.7,420.0,YES
260,2023-06-02 09:12,LABU,TRADE,,"$100,000",,6.4,6.7,6.2,YES
261,2023-06-02 09:12,TSLA,TRADE,,"$100,000",,204.8,209.7,203.7,YES
262,2023-06-05 09:17,TQQQ,TRADE,,"$100,000",,35.5,36.9,35.0,YES
263,2023-06-05 09:17,SPY,TRADE,,"$100,000",,426.6,428.4,424.7,YES
264,2023-06-05 09:17,LABU,TRADE,,"$100,000",,6.4,6.8,6.1,YES
265,2023-06-05 09:17,SOXL,TRADE,,"$100,000",,20.8,22.0,20.0,YES
266,2023-06-05 09:17,TSLA,TRADE,,"$100,000",,212.2,216.0,209.0,YES
267,2023-06-06 09:20,QQQ,TRADE,,"$100,000",,352.0,354.8,351.5,YES
268,2023-06-06 09:20,TQQQ,TRADE,,"$100,000",,36.2,36.8,35.8,YES
269,2023-06-06 09:20,SPY,TRADE,,"$100,000",,424.4,427.8,423.0,YES
270,2023-06-06 09:20,SOXL,TRADE,,"$100,000",,20.5,21.1,19.8,YES
271,2023-06-06 09:20,LABU,TRADE,,"$100,000",,6.6,6.86,6.5,YES
272,2023-06-07 09:21,TQQQ,TRADE,,"$100,000",,36.2,37.0,35.8,YES
273,2023-06-07 09:21,SPY,TRADE,,"$100,000",,426.7,429.0,426.0,YES
274,2023-06-07 09:21,SOXL,TRADE,,"$100,000",,21.1,22.3,20.8,YES
275,2023-06-07 09:21,LABU,TRADE,,"$100,000",,6.9,7.2,6.8,YES
276,2023-06-08 09:10,TQQQ,TRADE,,"$100,000",,35.0,36.0,34.5,YES
277,2023-06-08 09:10,SPY,TRADE,,"$100,000",,426.3,428.0,425.5,YES
278,2023-06-08 09:10,SOXL,TRADE,,"$100,000",,21.1,21.8,20.8,YES
279,2023-06-08 09:10,LABU,TRADE,,"$100,000",,7.0,7.25,6.9,YES
280,2023-06-09 09:20,QQQ,TRADE,,"$100,000",,353.6,355.5,352.0,YES
281,2023-06-09 09:20,TQQQ,TRADE,,"$100,000",,36.3,37.0,36.0,YES
282,2023-06-09 09:20,SPY,TRADE,,"$100,000",,428.2,429.7,426.0,YES
283,2023-06-09 09:20,TNA,TRADE,,"$100,000",,35.2,36.2,34.5,YES
284,2023-06-09 09:20,SOXL,TRADE,,"$100,000",,21.9,23.1,21.4,YES
285,2023-06-09 09:20,LABU,TRADE,,"$100,000",,6.93,7.27,6.7,YES
286,2023-06-12 09:19,QQQ,TRADE,,"$100,000",,353.2,357.0,351.7,YES
287,2023-06-12 09:19,TQQQ,TRADE,,"$100,000",,36.6,37.5,35.7,YES
288,2023-06-12 09:19,SOXL,TRADE,,"$100,000",,22.6,23.5,22.0,YES
289,2023-06-12 09:19,LABU,TRADE,,"$100,000",,7.0,7.3,6.9,YES
290,2023-06-13 09:17,QQQ,TRADE,,"$100,000",,357.0,365.0,354.7,YES
291,2023-06-13 09:17,TQQQ,TRADE,,"$100,000",,37.6,40.0,37.1,YES
292,2023-06-13 09:17,SPY,TRADE,,"$100,000",,432.0,436.6,430.8,YES
293,2023-06-13 09:17,SOXL,TRADE,,"$100,000",,24.6,26.5,24.0,YES
294,2023-06-14 09:24,QQQ,TRADE,,"$100,000",,360.6,364.0,358.0,YES
295,2023-06-14 09:24,TQQQ,TRADE,,"$100,000",,38.5,39.4,38.0,YES
296,2023-06-14 09:24,SPY,TRADE,,"$100,000",,435.3,437.0,434.4,YES
297,2023-06-14 09:24,SOXL,TRADE,,"$100,000",,24.5,25.5,24.0,YES
298,2023-06-14 09:24,LABU,TRADE,,"$100,000",,7.3,7.67,7.0,YES
299,2023-06-15 09:06,QQQ,TRADE,,"$100,000",,363.0,364.2,360.5,YES
300,2023-06-15 09:06,TQQQ,TRADE,,"$100,000",,39.3,40.2,38.4,YES
301,2023-06-15 09:06,SPY,TRADE,,"$100,000",,435.2,437.0,433.0,YES
302,2023-06-15 09:06,TNA,TRADE,,"$100,000",,34.3,35.4,33.7,YES
303,2023-06-15 09:06,LABU,TRADE,,"$100,000",,7.06,7.28,6.9,YES
304,2023-06-16 09:12,QQQ,TRADE,,"$100,000",,367.2,372.3,366.0,YES
305,2023-06-16 09:12,TQQQ,TRADE,,"$100,000",,40.8,42.3,40.0,YES
306,2023-06-16 09:12,SPY,TRADE,,"$100,000",,438.0,443.2,435.8,YES
307,2023-06-16 09:12,SOXL,TRADE,,"$100,000",,25.7,26.7,25.1,YES
308,2023-06-20 09:06,QQQ,TRADE,,"$100,000",,367.3,369.5,365.4,YES
309,2023-06-20 09:06,SPY,TRADE,,"$100,000",,437.4,440.0,436.2,YES
310,2023-06-20 09:06,TNA,TRADE,,"$100,000",,34.4,35.3,33.8,YES
311,2023-06-20 09:06,SOXL,TRADE,,"$100,000",,24.6,25.3,24.2,YES
312,2023-06-20 09:06,LABU,TRADE,,"$100,000",,6.9,7.15,6.8,YES
313,2023-06-21 09:15,QQQ,TRADE,,"$100,000",,364.1,366.5,363.0,YES
314,2023-06-21 09:15,TQQQ,TRADE,,"$100,000",,39.5,40.5,39.0,YES
315,2023-06-21 09:15,SPY,TRADE,,"$100,000",,435.0,437.7,434.5,YES
316,2023-06-21 09:15,TNA,TRADE,,"$100,000",,33.8,34.5,33.0,YES
317,2023-06-22 09:15,QQQ,TRADE,,"$100,000",,360.0,362.8,359.6,YES
318,2023-06-22 09:15,TQQQ,TRADE,,"$100,000",,38.2,39.2,37.7,YES
319,2023-06-22 09:15,TNA,TRADE,,"$100,000",,33.6,34.3,33.0,YES
320,2023-06-22 09:15,SOXL,TRADE,,"$100,000",,22.3,23.1,22.0,YES
321,2023-06-22 09:15,LABU,TRADE,,"$100,000",,6.67,6.9,6.5,YES
322,2023-06-23 09:15,QQQ,TRADE,,"$100,000",,360.5,362.8,359.6,YES
323,2023-06-23 09:15,TQQQ,TRADE,,"$100,000",,38.4,39.2,37.6,YES
324,2023-06-23 09:15,SPY,TRADE,,"$100,000",,433.0,435.0,432.4,YES
325,2023-06-23 09:15,SOXL,TRADE,,"$100,000",,21.3,22.3,20.8,YES
326,2023-06-23 09:15,LABU,TRADE,,"$100,000",,6.53,6.73,6.3,YES
327,2023-06-26 09:20,TQQQ,TRADE,,"$100,000",,38.4,39.0,37.9,YES
328,2023-06-26 09:20,SPY,TRADE,,"$100,000",,432.1,434.3,430.7,YES
329,2023-06-26 09:20,LABU,TRADE,,"$100,000",,6.3,6.5,6.1,YES
330,2023-06-27 09:19,SPY,TRADE,,"$100,000",,431.8,432.8,430.7,YES
331,2023-06-27 09:19,SOXL,TRADE,,"$100,000",,22.1,22.8,21.8,YES
332,2023-06-27 09:19,LABU,TRADE,,"$100,000",,5.8,6.2,5.7,YES
333,2023-06-27 09:19,QQQ,TRADE,,"$100,000",,358.5,359.8,357.0,YES
334,2023-06-27 09:19,TQQQ,TRADE,,"$100,000",,37.6,38.3,37.0,YES
335,2023-06-28 09:22,QQQ,TRADE,,"$100,000",,359.3,362.3,358.0,YES
336,2023-06-28 09:22,TQQQ,TRADE,,"$100,000",,38.1,39.0,37.5,YES
337,2023-06-28 09:22,SPY,TRADE,,"$100,000",,434.0,436.1,432.0,YES
338,2023-06-28 09:22,LABU,TRADE,,"$100,000",,5.66,5.95,5.5,YES
339,2023-06-29 09:21,SPY,TRADE,,"$100,000",,434.7,436.0,434.0,YES
340,2023-06-29 09:21,LABU,TRADE,,"$100,000",,5.8,6.1,5.6,YES
341,2023-06-30 09:17,TQQQ,TRADE,,"$100,000",,40.0,40.9,39.5,YES
342,2023-06-30 09:17,SPY,TRADE,,"$100,000",,439.5,442.2,438.3,YES
343,2023-06-30 09:17,SOXL,TRADE,,"$100,000",,23.9,24.7,23.6,YES
344,2023-06-30 09:17,LABU,TRADE,,"$100,000",,5.8,6.0,5.6,YES
345,2023-07-03 09:15,QQQ,TRADE,,"$100,000",,367.5,370.2,366.7,YES
346,2023-07-03 09:15,SPY,TRADE,,"$100,000",,441.3,443.7,440.0,YES
347,2023-07-03 09:15,TQQQ,TRADE,,"$100,000",,40.5,41.5,40.0,YES
348,2023-07-03 09:15,SOXL,TRADE,,"$100,000",,24.5,25.2,24.0,YES
349,2023-07-03 09:15,LABU,TRADE,,"$100,000",,5.83,6.05,5.7,YES
350,2023-07-05 09:24,QQQ,TRADE,,"$100,000",,368.0,369.9,367.5,YES
351,2023-07-05 09:24,TQQQ,TRADE,,"$100,000",,40.5,41.3,40.0,YES
352,2023-07-05 09:24,SPY,TRADE,,"$100,000",,441.2,443.4,440.0,YES
353,2023-07-05 09:24,SOXL,TRADE,,"$100,000",,24.4,25.3,24.0,YES
354,2023-07-06 09:22,TQQQ,TRADE,,"$100,000",,39.4,40.1,39.0,YES
355,2023-07-06 09:22,LABU,TRADE,,"$100,000",,5.66,5.84,5.5,YES
356,2023-07-07 09:18,QQQ,TRADE,,"$100,000",,365.3,366.9,364.2,YES
357,2023-07-07 09:18,TQQQ,TRADE,,"$100,000",,39.8,40.4,39.0,YES
358,2023-07-07 09:18,SPY,TRADE,,"$100,000",,438.2,439.8,437.5,YES
359,2023-07-07 09:18,LABU,TRADE,,"$100,000",,5.5,5.7,5.3,YES
360,2023-07-07 09:18,SOXL,TRADE,,"$100,000",,22.3,23.1,22.0,YES
361,2023-07-10 09:19,TQQQ,TRADE,,"$100,000",,39.6,40.2,39.0,YES
362,2023-07-10 09:19,SPY,TRADE,,"$100,000",,438.1,439.4,437.5,YES
363,2023-07-10 09:19,LABU,TRADE,,"$100,000",,5.58,5.7,5.4,YES
364,2023-07-10 09:19,SOXL,TRADE,,"$100,000",,22.5,23.3,22.0,YES
365,2023-07-11 09:26,QQQ,TRADE,,"$100,000",,365.8,367.4,364.3,YES
366,2023-07-11 09:26,TQQQ,TRADE,,"$100,000",,40.0,40.4,39.3,YES
367,2023-07-11 09:26,SPY,TRADE,,"$100,000",,438.6,440.8,437.4,YES
368,2023-07-12 09:15,TQQQ,TRADE,,"$100,000",,41.2,42.3,40.6,YES
369,2023-07-12 09:15,SPY,TRADE,,"$100,000",,443.9,447.4,443.0,YES
370,2023-07-12 09:15,TNA,TRADE,,"$100,000",,37.2,39.0,36.8,YES
371,2023-07-12 09:15,SOXL,TRADE,,"$100,000",,24.6,25.6,24.0,YES
372,2023-07-12 09:15,LABU,TRADE,,"$100,000",,6.0,6.3,5.9,YES
373,2023-07-13 09:23,QQQ,TRADE,,"$100,000",,372.8,375.6,371.0,YES
374,2023-07-13 09:23,SPY,TRADE,,"$100,000",,443.4,449.7,443.0,YES
375,2023-07-13 09:23,TQQQ,TRADE,,"$100,000",,42.1,44.2,41.7,YES
376,2023-07-13 09:23,SOXL,TRADE,,"$100,000",,25.6,26.6,25.0,YES
377,2023-07-14 09:19,TQQQ,TRADE,,"$100,000",,42.8,44.2,42.0,YES
378,2023-07-17 09:21,QQQ,TRADE,,"$100,000",,376.0,380.2,375.2,YES
379,2023-07-17 09:21,TQQQ,TRADE,,"$100,000",,43.0,44.2,42.5,YES
380,2023-07-17 09:21,SPY,TRADE,,"$100,000",,448.0,450.3,447.2,YES
381,2023-07-17 09:21,LABU,TRADE,,"$100,000",,6.0,6.27,5.8,YES
382,2023-07-18 09:18,QQQ,TRADE,,"$100,000",,380.0,382.4,379.2,YES
383,2023-07-18 09:18,TQQQ,TRADE,,"$100,000",,44.2,45.1,44.0,YES
384,2023-07-18 09:18,SPY,TRADE,,"$100,000",,449.1,450.5,448.5,YES
385,2023-07-18 09:18,SOXL,TRADE,,"$100,000",,26.2,28.0,25.8,YES
386,2023-07-18 09:18,LABU,TRADE,,"$100,000",,6.1,6.5,6.0,YES
387,2023-07-19 09:21,QQQ,TRADE,,"$100,000",,383.3,387.1,380.0,YES
388,2023-07-19 09:21,TQQQ,TRADE,,"$100,000",,45.0,47.0,44.1,YES
389,2023-07-19 09:21,SPY,TRADE,,"$100,000",,451.2,456.0,450.0,YES
390,2023-07-19 09:21,LABU,TRADE,,"$100,000",,6.2,6.5,6.0,YES
391,2023-07-20 09:22,QQQ,TRADE,,"$100,000",,381.7,382.6,380.0,YES
392,2023-07-20 09:22,TQQQ,TRADE,,"$100,000",,44.2,45.0,44.0,YES
393,2023-07-20 09:22,SPY,TRADE,,"$100,000",,451.7,454.0,450.0,YES
394,2023-07-21 09:16,SPY,TRADE,,"$100,000",,452.7,454.8,452.0,YES
395,2023-07-21 09:16,TQQQ,TRADE,,"$100,000",,43.7,44.3,43.0,YES
396,2023-07-21 09:16,SOXL,TRADE,,"$100,000",,24.6,25.3,24.0,YES
397,2023-07-21 09:16,LABU,TRADE,,"$100,000",,6.1,6.24,6.0,YES
398,2023-07-24 09:18,QQQ,TRADE,,"$100,000",,376.0,378.0,374.8,YES
399,2023-07-24 09:18,TQQQ,TRADE,,"$100,000",,42.8,43.3,42.0,YES
400,2023-07-24 09:18,SPY,TRADE,,"$100,000",,452.9,453.8,451.0,YES
401,2023-07-24 09:18,LABU,TRADE,,"$100,000",,6.08,6.32,6.0,YES
402,2023-07-24 09:18,SOXL,TRADE,,"$100,000",,24.5,25.4,24.0,YES
403,2023-07-25 09:15,QQQ,TRADE,,"$100,000",,376.1,377.8,375.6,YES
404,2023-07-25 09:15,TQQQ,TRADE,,"$100,000",,43.0,43.7,42.6,YES
405,2023-07-25 09:15,SPY,TRADE,,"$100,000",,452.4,455.0,451.0,YES
406,2023-07-25 09:15,SOXL,TRADE,,"$100,000",,24.6,25.4,24.2,YES
407,2023-07-25 09:15,LABU,TRADE,,"$100,000",,5.8,6.2,5.7,YES
408,2023-07-26 09:14,QQQ,TRADE,,"$100,000",,376.6,379.6,376.0,YES
409,2023-07-26 09:14,TQQQ,TRADE,,"$100,000",,42.9,44.2,42.5,YES
410,2023-07-26 09:14,SPY,TRADE,,"$100,000",,454.3,456.2,453.0,YES
411,2023-07-26 09:14,LABU,TRADE,,"$100,000",,5.8,6.0,5.7,YES
412,2023-07-27 09:13,TQQQ,TRADE,,"$100,000",,44.3,45.3,44.0,YES
413,2023-07-27 09:13,SPY,TRADE,,"$100,000",,454.0,459.4,453.0,YES
414,2023-07-27 09:13,SOXL,TRADE,,"$100,000",,25.8,26.9,25.0,YES
415,2023-07-28 09:18,QQQ,TRADE,,"$100,000",,378.5,382.7,378.0,YES
416,2023-07-28 09:18,TQQQ,TRADE,,"$100,000",,43.8,44.5,43.0,YES
417,2023-07-28 09:18,SPY,TRADE,,"$100,000",,455.1,460.0,454.0,YES
418,2023-07-28 09:18,SOXL,TRADE,,"$100,000",,26.4,28.0,26.0,YES
419,2023-07-28 09:18,LABU,TRADE,,"$100,000",,5.57,5.79,5.5,YES
420,2023-07-31 09:19,QQQ,TRADE,,"$100,000",,381.8,384.6,381.0,YES
421,2023-07-31 09:19,TQQQ,TRADE,,"$100,000",,44.8,45.8,44.3,YES
422,2023-07-31 09:19,SPY,TRADE,,"$100,000",,455.5,457.7,455.0,YES
423,2023-07-31 09:19,SOXL,TRADE,,"$100,000",,27.2,28.6,27.0,YES
424,2023-07-31 09:19,LABU,TRADE,,"$100,000",,5.8,6.05,5.7,YES
425,2023-08-01 09:16,QQQ,TRADE,,"$100,000",,380.5,383.4,380.0,YES
426,2023-08-01 09:16,TQQQ,TRADE,,"$100,000",,44.1,45.0,43.8,YES
427,2023-08-01 09:16,SPY,TRADE,,"$100,000",,455.3,457.5,454.5,YES
428,2023-08-01 09:16,LABU,TRADE,,"$100,000",,5.8,5.9,5.7,YES
429,2023-08-01 09:16,SOXL,TRADE,,"$100,000",,27.2,28.0,26.8,YES
430,2023-08-02 09:18,QQQ,TRADE,,"$100,000",,376.4,379.8,375.0,YES
431,2023-08-02 09:18,TQQQ,TRADE,,"$100,000",,42.9,43.8,42.0,YES
432,2023-08-02 09:18,SPY,TRADE,,"$100,000",,452.5,454.2,450.0,YES
433,2023-08-02 09:18,LABU,TRADE,,"$100,000",,5.5,5.7,5.3,YES
434,2023-08-02 09:18,SOXL,TRADE,,"$100,000",,26.8,27.6,26.0,YES
435,2023-08-03 09:19,QQQ,TRADE,,"$100,000",,370.0,373.9,369.0,YES
436,2023-08-03 09:19,TQQQ,TRADE,,"$100,000",,40.1,41.5,39.0,YES
437,2023-08-03 09:19,SPY,TRADE,,"$100,000",,447.2,449.3,446.0,YES
438,2023-08-03 09:19,LABU,TRADE,,"$100,000",,5.46,5.6,5.3,YES
439,2023-08-03 09:19,SOXL,TRADE,,"$100,000",,23.8,24.7,23.5,YES
440,2023-08-04 09:15,QQQ,TRADE,,"$100,000",,373.2,375.9,373.0,YES
441,2023-08-04 09:15,TQQQ,TRADE,,"$100,000",,41.7,42.4,41.0,YES
442,2023-08-04 09:15,SPY,TRADE,,"$100,000",,448.4,451.0,448.0,YES
443,2023-08-04 09:15,LABU,TRADE,,"$100,000",,5.3,5.55,5.2,YES
444,2023-08-04 09:15,SOXL,TRADE,,"$100,000",,24.2,25.3,23.7,YES
445,2023-08-07 09:19,QQQ,TRADE,,"$100,000",,372.0,374.5,371.0,YES
446,2023-08-07 09:19,TQQQ,TRADE,,"$100,000",,41.1,42.0,40.6,YES
447,2023-08-07 09:19,SPY,TRADE,,"$100,000",,446.7,449.8,446.0,YES
448,2023-08-07 09:19,SOXL,TRADE,,"$100,000",,24.6,25.5,24.0,YES
449,2023-08-08 09:21,QQQ,TRADE,,"$100,000",,371.7,373.8,370.0,YES
450,2023-08-08 09:21,TQQQ,TRADE,,"$100,000",,40.8,41.5,40.0,YES
451,2023-08-08 09:21,SPY,TRADE,,"$100,000",,446.7,448.0,445.0,YES
452,2023-08-08 09:21,SOXL,TRADE,,"$100,000",,24.2,25.1,23.8,YES
453,2023-08-08 09:21,LABU,TRADE,,"$100,000",,4.7,4.9,4.6,YES
454,2023-08-09 09:21,QQQ,TRADE,,"$100,000",,371.4,373.8,370.0,YES
455,2023-08-09 09:21,TQQQ,TRADE,,"$100,000",,40.8,41.7,40.0,YES
456,2023-08-09 09:21,SPY,TRADE,,"$100,000",,447.8,448.9,446.0,YES
457,2023-08-09 09:21,SOXL,TRADE,,"$100,000",,24.0,24.6,23.7,YES
458,2023-08-09 09:21,LABU,TRADE,,"$100,000",,4.84,5.1,4.7,YES
459,2023-08-10 09:22,TQQQ,TRADE,,"$100,000",,39.9,41.1,39.0,YES
460,2023-08-10 09:22,SPY,TRADE,,"$100,000",,446.8,448.3,446.0,YES
461,2023-08-10 09:22,LABU,TRADE,,"$100,000",,4.88,5.13,4.8,YES
462,2023-08-10 09:22,SOXL,TRADE,,"$100,000",,23.3,24.0,23.0,YES
463,2023-08-11 09:19,QQQ,TRADE,,"$100,000",,364.7,367.1,363.8,YES
464,2023-08-11 09:19,TQQQ,TRADE,,"$100,000",,39.0,39.6,38.5,YES
465,2023-08-11 09:19,SPY,TRADE,,"$100,000",,442.4,443.8,442.0,YES
466,2023-08-14 09:20,QQQ,TRADE,,"$100,000",,363.7,366.2,363.0,YES
467,2023-08-14 09:20,TQQQ,TRADE,,"$100,000",,37.8,39.2,37.0,YES
468,2023-08-14 09:20,SPY,TRADE,,"$100,000",,442.7,445.0,442.0,YES
469,2023-08-14 09:20,SOXL,TRADE,,"$100,000",,20.4,21.1,20.0,YES
470,2023-08-14 09:20,LABU,TRADE,,"$100,000",,4.87,5.13,4.8,YES
471,2023-08-15 09:23,QQQ,TRADE,,"$100,000",,367.0,370.1,365.4,YES
472,2023-08-15 09:23,TQQQ,TRADE,,"$100,000",,39.3,40.3,39.0,YES
473,2023-08-15 09:23,SPY,TRADE,,"$100,000",,445.7,448.0,445.0,YES
474,2023-08-15 09:23,LABU,TRADE,,"$100,000",,4.9,5.14,4.8,YES
475,2023-08-15 09:23,SOXL,TRADE,,"$100,000",,21.9,23.1,21.7,YES
476,2023-08-16 09:24,QQQ,TRADE,,"$100,000",,364.8,367.7,364.0,YES
477,2023-08-16 09:24,TQQQ,TRADE,,"$100,000",,38.6,39.6,38.2,YES
478,2023-08-16 09:24,SPY,TRADE,,"$100,000",,442.2,444.6,441.0,YES
479,2023-08-16 09:24,LABU,TRADE,,"$100,000",,4.91,5.1,4.8,YES
480,2023-08-17 09:19,QQQ,TRADE,,"$100,000",,362.2,365.0,361.0,YES
481,2023-08-17 09:19,TQQQ,TRADE,,"$100,000",,37.8,38.6,37.0,YES
482,2023-08-17 09:19,SPY,TRADE,,"$100,000",,439.6,441.8,438.0,YES
483,2023-08-17 09:19,SOXL,TRADE,,"$100,000",,20.4,21.1,19.8,YES
484,2023-08-17 09:19,LABU,TRADE,,"$100,000",,4.7,4.9,4.6,YES
485,2023-08-18 09:19,QQQ,TRADE,,"$100,000",,354.7,357.0,354.0,YES
486,2023-08-18 09:19,TQQQ,TRADE,,"$100,000",,34.8,36.3,34.0,YES
487,2023-08-18 09:19,SPY,TRADE,,"$100,000",,433.2,435.4,433.0,YES
488,2023-08-18 09:19,SOXL,TRADE,,"$100,000",,19.1,19.9,18.9,YES
489,2023-08-18 09:19,LABU,TRADE,,"$100,000",,4.38,4.7,4.3,YES
490,2023-08-21 09:17,QQQ,TRADE,,"$100,000",,357.0,360.4,356.0,YES
491,2023-08-21 09:17,TQQQ,TRADE,,"$100,000",,36.2,37.3,36.0,YES
492,2023-08-21 09:17,SPY,TRADE,,"$100,000",,435.2,438.0,434.0,YES
